CEE,330,3.58,"Nguyen, Thanh H",,122,0.278688525
CEE,350,3.19,"Schmidt, Arthur R",,31,0.35483871
CEE,360,2.74,"Najafi, Mir Amirali",,62,0.177419355
CEE,380,2.8,"Olson, Scott M",,71,0.084507042
CEE,380,2.88,"Makhnenko, Roman",,47,0.191489362
CEE,412,3.8,"Ruppert, Conrad J",,33,0.575757576
CEE,415,3.21,"Schmidt, Arthur R",,24,0.125
CEE,418,3.33,"Ouyang, Yanfeng",,24,0.25
CEE,420,3.43,"Liu, Liang Y",,137,0.357664234
CEE,421,3.49,"El-Rayes, Khaled A",,80,0.45
CEE,424,3.5,"Young, Brent D",,136,0.441176471
CEE,433,3.59,"Stillwell, Ashlynn S",,26,0.538461538
CEE,437,3.49,"Liu, Wen-Tso",,34,0.117647059
CEE,444,3.33,"Zilles, Julie",,23,0.347826087
CEE,449,3.68,"Marinas, Benito J",,28,0.571428571
CEE,452,3.78,"Garcia, Marcelo H",,34,0.764705882
CEE,453,3.18,"Schmidt, Arthur R",,35,0.085714286
CEE,460,3.2,"Lombardo, Franklin T",,73,0.410958904
CEE,461,3.58,"Asem, Pouyan",,93,0.52688172
CEE,462,3.27,"Fahnestock, Larry A",,72,0.333333333
CEE,465,3.19,"Abrams, Daniel P",,45,0.155555556
CEE,468,3.74,"Gurfinkel, German",,34,0.794117647
CEE,470,2.98,"Duarte, Carlos A",,41,0.195121951
CEE,480,3.2,"Stark, Timothy D",,22,0.272727273
CEE,484,3.27,"Olson, Scott M",,22,0.090909091
CEE,507,3.89,"Lange, David A",,21,0.904761905
CEE,528,3.68,"El-Gohary, Nora",,62,0.403225806
CEE,557,3.79,"Valocchi, Albert J",,25,0.56
CEE,570,3.02,"Lopez-Pamies, Oscar",,52,0.153846154
CEE,572,3.89,"Elbanna, Ahmed",,55,0.727272727
CEE,598,3.73,"Andrawes, Bassem O",,27,0.518518519
CEE,598,3.59,"Tutumluer, Erol",,26,0.384615385
CHBE,221,3.04,"Higdon, Jonathan J",,36,0.361111111
CHBE,321,3,"Sing, Charles E",,93,0.215053763
CHBE,421,2.75,"Harley, Brendan A",,97,0.12371134
CHBE,422,2.74,"Guironnet, Damien S",,103,0.145631068
CHBE,424,2.64,"Seebauer, Edmund G",,68,0.117647059
CHBE,430,3.63,"Mitrovski, Svetlana",,75,0.346666667
CHBE,431,3.2,"Bennett, Joshua E",,81,0.172839506
CHBE,440,2.94,"Rao, Christopher V",,99,0.242424242
CHBE,471,3.05,"Kraft, Mary L",,93,0.344086022
CHBE,473,2.76,"Zhao, Huimin",,25,0.28
CHBE,476,3.53,"Kong, Hyun Joon",,71,0.422535211
CHBE,523,3.4,"Shukla, Diwakar",,40,0.275
CHBE,571,3.77,"Zhao, Sihai D",,34,0.735294118
CHEM,101,1.6,"Decoste, Donald J",,139,0.043165468
CHEM,102,2.36,"Hummel, Thomas J",,311,0.077170418
CHEM,102,2.9,"Gunasekera, Mutha Merenna",,330,0.193939394
CHEM,102,2.53,"Hummel, Thomas J",,314,0.105095541
CHEM,102,2.32,"Marville, Kelly",,68,0.117647059
CHEM,103,3.81,"Gunasekera, Mutha Merenna",,28,0.785714286
CHEM,103,3.91,"Suh, Lois Y",,29,0.896551724
CHEM,103,3.68,"Gunasekera, Mutha Merenna",,28,0.821428571
CHEM,103,3.79,"Gunasekera, Mutha Merenna",,25,0.6
CHEM,103,3.4,"Brubaker, Riley J",,26,0.653846154
CHEM,103,3.68,"Farooqi, Samee",,24,0.625
CHEM,103,3.49,"Gunasekera, Mutha Merenna",,24,0.625
CHEM,103,3.65,"Gunasekera, Mutha Merenna",,25,0.76
CHEM,103,3.48,"Gunasekera, Mutha Merenna",,27,0.666666667
CHEM,103,3.81,"Farooqi, Samee",,28,0.857142857
CHEM,103,3.62,"Gunasekera, Mutha Merenna",,23,0.608695652
CHEM,103,3.59,"Gunasekera, Mutha Merenna",,29,0.689655172
CHEM,103,3.83,"Gunasekera, Mutha Merenna",,27,0.740740741
CHEM,103,3.23,"Gunasekera, Mutha Merenna",,26,0.423076923
CHEM,103,3.25,"Gunasekera, Mutha Merenna",,25,0.36
CHEM,103,3.59,"Gunasekera, Mutha Merenna",,23,0.52173913
CHEM,103,3.74,"Duong, Kevin",,23,0.652173913
CHEM,103,3.72,"Gunasekera, Mutha Merenna",,26,0.615384615
CHEM,103,3.81,"Gunasekera, Mutha Merenna",,26,0.807692308
CHEM,103,3.64,"Miller, Justin",,26,0.653846154
CHEM,103,3.69,"Gunasekera, Mutha Merenna",,26,0.576923077
CHEM,103,3.69,"Varghese, Jeffrey A",,25,0.68
CHEM,103,3.52,"Gunasekera, Mutha Merenna",,25,0.64
CHEM,103,3.56,"Gunasekera, Mutha Merenna",,24,0.5
CHEM,103,3.54,"Gunasekera, Mutha Merenna",,26,0.615384615
CHEM,103,3.65,"Gunasekera, Mutha Merenna",,25,0.68
CHEM,103,3.58,"Deutscher, Wesley A",,27,0.666666667
CHEM,103,3.3,"Gunasekera, Mutha Merenna",,27,0.518518519
CHEM,103,3.68,"Deutscher, Wesley A",,28,0.571428571
CHEM,103,3.8,"Varghese, Jeffrey A",,26,0.730769231
CHEM,103,3.83,"Farooqi, Samee",,28,0.714285714
CHEM,103,3.83,"Varghese, Jeffrey A",,25,0.76
CHEM,103,3.36,"Gunasekera, Mutha Merenna",,27,0.555555556
CHEM,103,3.69,"Gunasekera, Mutha Merenna",,28,0.75
CHEM,103,3.68,"Miller, Justin",,29,0.620689655
CHEM,104,2.65,"Ray, Christian R",,293,0.14334471
CHEM,104,2.89,"Ray, Christian R",,305,0.206557377
CHEM,104,2.5,"Andino Martinez, Jose G",,142,0.11971831
CHEM,104,2.48,"Andino Martinez, Jose G",,215,0.074418605
CHEM,105,3.89,"Marville, Kelly",,25,0.88
CHEM,105,3.87,"Marville, Kelly",,26,0.769230769
CHEM,105,3.83,"Marville, Kelly",,27,0.740740741
CHEM,105,3.64,"Marville, Kelly",,28,0.571428571
CHEM,105,3.79,"Marville, Kelly",,28,0.821428571
CHEM,105,3.91,"Marville, Kelly",,22,0.863636364
CHEM,105,3.84,"Marville, Kelly",,27,0.925925926
CHEM,105,3.89,"Marville, Kelly",,29,0.75862069
CHEM,105,3.87,"Marville, Kelly",,28,0.821428571
CHEM,105,3.75,"Marville, Kelly",,25,0.72
CHEM,105,3.78,"Marville, Kelly",,29,0.793103448
CHEM,105,3.92,"Marville, Kelly",,25,0.92
CHEM,105,3.75,"Marville, Kelly",,23,0.739130435
CHEM,105,3.67,"Marville, Kelly",,26,0.730769231
CHEM,105,3.78,"Marville, Kelly",,24,0.708333333
CHEM,105,3.82,"Marville, Kelly",,28,0.785714286
CHEM,105,3.89,"Kim, Yery",,29,0.827586207
CHEM,105,3.9,"Marville, Kelly",,27,0.851851852
CHEM,105,3.57,"Singh, Jasleena K",,24,0.708333333
CHEM,105,3.85,"Marville, Kelly",,27,0.962962963
CHEM,105,3.77,"Marville, Kelly",,26,0.884615385
CHEM,105,3.77,"Marville, Kelly",,27,0.814814815
CHEM,105,3.74,"Marville, Kelly",,27,0.777777778
CHEM,105,3.77,"Marville, Kelly",,28,0.714285714
CHEM,105,3.65,"Marville, Kelly",,27,0.777777778
CHEM,105,3.8,"Marville, Kelly",,28,0.75
CHEM,105,3.83,"Marville, Kelly",,29,0.793103448
CHEM,105,3.74,"Singh, Jasleena K",,27,0.777777778
CHEM,105,3.65,"Marville, Kelly",,26,0.615384615
CHEM,105,3.9,"Kim, Yery",,27,0.777777778
CHEM,105,3.72,"Marville, Kelly",,29,0.689655172
CHEM,105,3.75,"Marville, Kelly",,28,0.714285714
CHEM,105,3.83,"Singh, Jasleena K",,25,0.8
CHEM,105,3.35,"Marville, Kelly",,26,0.384615385
CHEM,199,3.94,"McCarren, Elise M",,256,0.9296875
CHEM,204,2.54,"Huang, Tina H",,184,0.076086957
CHEM,205,2.76,"Huang, Tina H",,127,0.196850394
CHEM,205,2.86,"Huang, Tina H",,52,0.173076923
CHEM,232,2.65,"Axelson, Jordan C",,145,0.179310345
CHEM,232,2.73,"Axelson, Jordan C",,283,0.166077739
CHEM,233,3.41,"Kell, David A",,247,0.279352227
CHEM,233,3.4,"Kell, David A",,215,0.306976744
CHEM,236,2.85,"Burke, Martin",,50,0.22
CHEM,237,2.9,"van der Donk, Wilfred A",,48,0.208333333
CHEM,312,2.39,"Murphy, Catherine J",,49,0.06122449
CHEM,315,3.04,"Gewirth, Andrew A",,109,0.165137615
CHEM,332,2.6,"Koerner, Michael",,103,0.194174757
CHEM,332,2.64,"Koerner, Michael",,156,0.198717949
CHEM,332,3.62,"Zavala, Jose",,47,0.617021277
CHEM,360,3.51,"McCall, Benjamin",,163,0.398773006
CHEM,420,2.54,"Subedi, Kiran",,69,0.15942029
CHEM,436,2.71,"Sarlah, David",,89,0.168539326
CHEM,437,3.59,"Zimmerman, Steven C",,29,0.413793103
CHEM,442,3.06,"Hirata, So",,58,0.25862069
CHEM,444,3.18,"Jain, Prashant",,24,0.291666667
CHEM,474,3,"Mitchell, Douglas A",,55,0.363636364
CHEM,524,3.73,"Rodriguez Lopez, Joaquin",,25,0.48
CHEM,530,3.47,"Fleming, Ian",,34,0.294117647
CHEM,576,3.75,"Luthey-Schulten, Zaida A",,24,0.625
CHEM,588,3.85,"Nuzzo, Ralph G",,30,0.6
CHLH,100,3.29,"Kaplan, Justine",,146,0.417808219
CHLH,101,3.07,"Dargatz, Rachel K",,79,0.215189873
CHLH,101,3.41,"Kaplan, Justine",,150,0.453333333
CHLH,101,3.47,"Kaplan, Justine",,687,0.474526929
CHLH,125,3.66,"Firkins, Carol H",,96,0.791666667
CHLH,199,3.63,"Bankhead, Tekita",,27,0.444444444
CHLH,199,3.53,"Bankhead, Tekita",,32,0.46875
CHLH,199,3.66,"McLay, Molly M",,49,0.632653061
CHLH,200,3.71,"Gobin, Robyn L",,99,0.737373737
CHLH,201,3.96,"Chakraborty, Sulagna",,46,0.891304348
CHLH,206,3.38,"Brown, Danielle M",,52,0.384615385
CHLH,206,3.51,"Rinaldi-Miles, Anna I",,680,0.532352941
CHLH,210,3.4,"Brown, Danielle M",,120,0.3
CHLH,243,3.16,"Ritter, Ellen S",,38,0.5
CHLH,243,3.32,"Santens, Ryan L",,56,0.517857143
CHLH,243,3.86,"Kersh, Renique",,634,0.835962145
CHLH,243,3.66,"Kersh, Renique",,695,0.725179856
CHLH,250,3.5,"Farner, Susan M",,168,0.369047619
CHLH,260,3.68,"Notaro, Stephen J",,132,0.666666667
CHLH,274,3.2,"Grigsby, Diana S",,34,0.205882353
CHLH,274,3.15,"Rosenblatt, Karin A",,448,0.424107143
CHLH,304,3.77,"Farner, Susan M",,141,0.744680851
CHLH,380,3.97,"Farner, Susan M",,109,0.944954128
CHLH,407,3.94,"Chiu, Chung-Yi",,36,0.888888889
CHLH,409,3.27,"Rosenblatt, Karin A",,43,0.325581395
CHLH,410,3.72,"Kaplan, Justine",,110,0.690909091
CHLH,415,3.21,"Schwingel, Andiara",,48,0.1875
CHLH,421,3.76,"An, Ruopeng",,119,0.705882353
CHLH,455,3.36,"Notaro, Stephen J",,88,0.454545455
CHLH,457,3.78,"Notaro, Stephen J",,89,0.685393258
CHLH,458,3.7,"Cotoc, Crina N",,85,0.564705882
CHLH,469,3.67,"Farner, Susan M",,34,0.529411765
CHLH,572,3.71,"Grigsby, Diana S",,24,0.291666667
CHLH,577,3.89,"Mejia, Shannon",,25,0.8
CHLH,594,3.7,"An, Ruopeng",,21,0.19047619
CI,401,3.87,"Dressman, Mark A",,25,0.76
CI,401,3.83,"Gonzalez Rivera, Gloriana",,24,0.708333333
CI,404,3.6,"Mann, Jay A",,24,0.708333333
CI,431,3.77,"Poetzel, Adam R",,26,0.538461538
CI,432,3.79,"Skultety, Lisa S",,25,0.68
CI,432,3.94,"Poetzel, Adam R",,26,0.884615385
CI,437,3.91,"Lindgren, Robb W",,32,0.78125
CI,448,3.92,"Lewis, Alisha L",,25,0.92
CI,448,3.93,"Jones, Alexis L",,24,0.875
CI,448,3.92,"Jones, Alexis L",,26,0.846153846
CI,451,3.89,"Dean, Sheila R",,25,0.8
CI,451,3.92,"Dean, Sheila R",,25,0.84
CI,467,3.59,"MacGregor, Nancy A",,25,0.56
CI,467,3.8,"Moller, Karla J",,23,0.826086957
CI,473,3.94,"Dressman, Mark A",,78,0.871794872
CI,473,3.85,"Dressman, Mark A",,28,0.785714286
CI,475,3.68,"Frieson, Brittany L",,25,0.52
CI,475,3.48,"James, Carrie L",,25,0.28
CI,475,3.52,"MacGregor, Nancy A",,24,0.25
CI,475,3.8,"Evcen, Ozge",,25,0.68
CI,475,3.78,"MacGregor, Nancy A",,29,0.482758621
CLCV,102,3.38,"Kozak, Adam A",,91,0.384615385
CLCV,111,3.3,"Solomon, Jon",,83,0.385542169
CLCV,115,3.55,"Stanull, Jennifer A",,26,0.538461538
CLCV,115,3.51,"Stanull, Jennifer A",,30,0.666666667
CLCV,115,3.57,"Merkley, Kyle G",,32,0.625
CLCV,115,3.53,"Goebel, Clarissa A",,31,0.677419355
CLCV,115,3.55,"Merkley, Kyle G",,29,0.586206897
CLCV,115,3.48,"Goebel, Clarissa A",,29,0.551724138
CLCV,115,3.76,"Hunt, Anna L",,32,0.78125
CLCV,115,3.66,"Wells, Jessica R",,31,0.709677419
CLCV,115,3.52,"Stanull, Jennifer A",,28,0.5
CLCV,115,3.57,"Wells, Jessica R",,27,0.555555556
CLCV,115,3.56,"Gipson, Christopher L",,29,0.586206897
CLCV,115,3.03,"Merkley, Kyle G",,29,0.482758621
CLCV,115,3.24,"Cantwell, Katherine P",,29,0.448275862
CLCV,115,3.74,"Goebel, Clarissa A",,32,0.6875
CLCV,116,3.38,"Walters, Brian C",,135,0.533333333
CLCV,132,3.33,"Kreindler, Katharine R",,28,0.464285714
CLCV,220,3.03,"Williams, Craig A",,26,0.076923077
CLCV,221,2.62,"Burns, Krishni S",,30,0.166666667
CLCV,323,3.49,"Burns, Krishni S",,21,0.619047619
CMN,102,2.94,"Quick, Brian L",,224,0.254464286
CMN,211,3.67,"Costello, Thomas J",,22,0.5
CMN,211,2.75,"Ditewig-Morris, Kathleen",,23,0.217391304
CMN,211,2.86,"Ditewig-Morris, Kathleen",,24,0.291666667
CMN,212,3.65,"Poole, Marshall S",,34,0.588235294
CMN,212,3.49,"Bryan, Ann L",,30,0.433333333
CMN,212,3.36,"Bryan, Ann L",,30,0.433333333
CMN,212,3.58,"Trudeau, Ashley B",,27,0.407407407
CMN,213,3.84,"Kimnach, Rachel L",,30,0.733333333
CMN,213,3.74,"Reynolds-Tylus, Tobias J",,29,0.793103448
CMN,220,2.81,"Pitchford, Matthew C",,24,0.458333333
CMN,220,3.41,"Pitchford, Matthew C",,23,0.565217391
CMN,230,3.2,"Guntzviller, Lisa",,231,0.337662338
CMN,232,3.54,"Moga, Jillian L",,27,0.555555556
CMN,232,3.37,"Moga, Jillian L",,28,0.357142857
CMN,260,3.69,"Saldivar, Laura M",,28,0.535714286
CMN,260,3.56,"Saldivar, Laura M",,30,0.6
CMN,260,3.5,"Martinez Gonzal, Andrea",,28,0.428571429
CMN,260,3.44,"Martinez Gonzal, Andrea",,29,0.448275862
CMN,277,2.71,"Dixon, Travis L",,93,0.096774194
CMN,310,2.26,"O'Gorman, Thomas E",,47,0.021276596
CMN,321,2.71,"Murphy, John M",,130,0.169230769
CMN,323,3.18,"Bellwood, Alia R",,24,0.458333333
CMN,338,3.64,"Caughlin, John P",,40,0.4
CMN,340,3.49,"Bruner, Katie",,27,0.37037037
CMN,340,3.53,"Bruner, Katie",,29,0.413793103
CMN,345,2.86,"Bigsby, Elisabeth",,34,0.117647059
CMN,368,3.26,"Ramey, Mary E",,173,0.427745665
CMN,375,3.13,"Giorgio, Grace A",,102,0.294117647
CMN,396,2.94,"Wright-Dixon, Trina J",,29,0.068965517
CMN,396,3.7,"Costello, Thomas J",,28,0.464285714
CMN,396,2.95,"Wright-Dixon, Trina J",,31,0.161290323
CMN,396,2.87,"Wright-Dixon, Trina J",,30,0.133333333
CMN,396,2.85,"Bishop, Mardia J",,31,0.193548387
CMN,396,3.47,"Bishop, Mardia J",,22,0.409090909
CMN,396,3.18,"Cisneros, Josue D",,30,0.1
CMN,410,3.32,"Barley, William",,29,0.172413793
CMN,424,3.42,"Althaus, Scott",,25,0.2
CMN,429,2.96,"Bigman-Galimore, Cabral A",,26,0.269230769
CMN,435,3.53,"Ramey, Mary E",,30,0.466666667
CMN,435,3.63,"Ramey, Mary E",,32,0.46875
CMN,463,3.37,"Lammers, John C",,41,0.390243902
CMN,464,3.63,"Quick, Brian L",,36,0.472222222
CMN,595,3.86,"Bigsby, Elisabeth",,22,0.818181818
CPSC,112,2.82,"Pittelkow, Cameron M",,51,0.156862745
CPSC,116,3.81,"Bohn, Martin O",,166,0.843373494
CPSC,117,3.88,"Briskin, Donald P",,48,0.729166667
CPSC,131,3.67,"Rayburn, A L",,446,0.838565022
CPSC,241,2.96,"Butts-Wilmsmeye, Carolyn",,25,0.44
CPSC,261,3.19,"Moose, Stephen P",,32,0.40625
CPSC,336,3.77,"Lee, DoKyoung",,30,0.766666667
CPSC,352,3.46,"Diers, Brian W",,23,0.47826087
CPSC,418,3.83,"Simmons, F W",,72,0.847222222
CPSC,431,3.31,"Leakey, Andrew",,49,0.408163265
CPSC,440,3.22,"Lipka, Alexander E",,42,0.30952381
CPSC,518,3.94,"Lee, DoKyoung",,24,0.916666667
CPSC,542,3.77,"Butts-Wilmsmeye, Carolyn",,23,0.782608696
CPSC,543,3.8,"Bollero, German A",,52,0.769230769
CS,101,3.66,"Davis, Neal E",,690,0.707246377
CS,105,3.24,"Harris, Albert F",,534,0.331460674
CS,125,3.41,"Challen, Geoffrey W",,253,0.517786561
CS,125,3.48,"Challen, Geoffrey W",,162,0.580246914
CS,126,3.58,"Evans, Graham C",,150,0.56
CS,126,3.45,"Evans, Graham C",,113,0.548672566
CS,173,3.06,"Fleck, Margaret M",,45,0.244444444
CS,173,3.06,"Fleck, Margaret M",,46,0.130434783
CS,173,3.32,"Fleck, Margaret M",,43,0.395348837
CS,173,3.05,"Fleck, Margaret M",,43,0.279069767
CS,173,3.37,"Fleck, Margaret M",,41,0.463414634
CS,173,3.3,"Fleck, Margaret M",,38,0.394736842
CS,173,3.35,"Fleck, Margaret M",,41,0.268292683
CS,173,3.01,"Fleck, Margaret M",,43,0.186046512
CS,173,2.89,"Fleck, Margaret M",,42,0.238095238
CS,173,2.88,"Meseguer, Jose",,27,0.296296296
CS,173,2.6,"Meseguer, Jose",,26,0.076923077
CS,173,2.84,"Meseguer, Jose",,25,0.36
CS,173,2.7,"Meseguer, Jose",,27,0.259259259
CS,173,3.37,"Meseguer, Jose",,26,0.5
CS,196,3.76,"Challen, Geoffrey W",,40,0.575
CS,196,3.68,"Fleck, Margaret M",,25,0.52
CS,210,3.81,"Cunningham, Ryan M",,146,0.821917808
CS,225,3.22,"Fagen-Ulmschnei, Wade A",,321,0.576323988
CS,225,3.15,"Fagen-Ulmschnei, Wade A",,286,0.51048951
CS,233,3.17,"Herman, Geoffrey L",,149,0.476510067
CS,233,2.98,"Herman, Geoffrey L",,73,0.383561644
CS,241,2.72,"Angrave, Lawrence C",,140,0.3
CS,241,2.94,"Angrave, Lawrence C",,109,0.339449541
CS,242,3.22,"Woodley, Michael J",,182,0.362637363
CS,296,3.44,"Fagen-Ulmschnei, Wade A",,43,0.604651163
CS,357,3.01,"Silva, Mariana T",,189,0.243386243
CS,357,3.1,"Silva, Mariana T",,192,0.25
CS,361,3.2,"Barber, Richard C",,80,0.525
CS,374,2.64,"Erickson, Jeff G",,275,0.156363636
CS,374,2.67,"Viswanathan, Mahesh",,266,0.22556391
CS,398,3.41,"Brunner, Robert J",,60,0.45
CS,410,3.88,"Zhai, Chengxiang",,188,0.792553191
CS,411,2.8,"Chang, Kevin C",,45,0.177777778
CS,411,3.51,"Parameswaran, Aditya G",,202,0.178217822
CS,411,3.41,"Parameswaran, Aditya G",,21,0.142857143
CS,412,3.33,"Han, Jiawei",,94,0.436170213
CS,412,3.29,"Sundaram, Hari",,153,0.346405229
CS,418,2.96,"Shaffer, Eric G",,121,0.305785124
CS,421,3.6,"Beckman, A M",,186,0.596774194
CS,421,3.36,"Beckman, A M",,92,0.510869565
CS,423,3.35,"Bates, Adam M",,70,0.428571429
CS,425,3.24,"Vaidya, Nitin H",,181,0.187845304
CS,425,3.18,"Vaidya, Nitin H",,40,0.225
CS,429,3.51,"Marinov, Darko",,38,0.263157895
CS,431,3.53,"Sha, Lui R",,39,0.435897436
CS,433,3.39,"Fletcher, Christopher W",,24,0.333333333
CS,438,2.43,"Kravets, Robin H",,66,0.272727273
CS,440,3.4,"Hasegawa-Johnso, Mark A",,311,0.52733119
CS,446,3.52,"Telgarsky, Matus J",,143,0.342657343
CS,446,3.47,"Telgarsky, Matus J",,129,0.240310078
CS,450,2.84,"Solomonik, Edgar V",,118,0.254237288
CS,460,3.75,"Bambenek, John C",,105,0.857142857
CS,461,2.85,"Bailey, Michael D",,113,0.17699115
CS,463,3.17,"Gunter, Carl",,36,0.388888889
CS,465,3.31,"Fu, Wai-Tat",,156,0.352564103
CS,466,3.81,"Peng, Jian",,57,0.649122807
CS,473,3.15,"Mehta, Ruta",,41,0.219512195
CS,477,3.33,"Gunter, Elsa",,32,0.59375
CS,492,3.73,"Woodley, Michael J",,21,0.619047619
CS,498,3.85,"Forsyth, David A",,185,0.897297297
CS,498,3.87,"Forsyth, David A",,203,0.852216749
CS,498,3.84,"Forsyth, David A",,27,0.888888889
CS,498,3.89,"Farivar, Reza",,143,0.748251748
CS,498,3.14,"Herman, Geoffrey L",,21,0.428571429
CS,498,3.78,"Smaragdis, Paris",,43,0.76744186
CS,498,3.59,"Angrave, Lawrence C",,157,0.50955414
CS,512,3.49,"Han, Jiawei",,76,0.434210526
CS,525,3.73,"Gupta, Indranil",,56,0.303571429
CS,538,3.83,"Godfrey, Philip B",,24,0.875
CS,546,3.97,"Hockenmaier, Julia C",,85,0.941176471
CS,555,3.89,"Fischer, Paul",,25,0.72
CS,583,3.92,"Chekuri, Chandra S",,28,0.821428571
CW,100,3.43,"Davenport, Stephen M",,23,0.217391304
CW,100,3.43,"Price, Julie P",,22,0.545454545
CW,200,3.81,"Lalone, Skyler E",,23,0.608695652
CW,243,3.11,"Piacentini, Dino E",,23,0.217391304
CWL,207,3.85,"Mehta, Rini B",,206,0.796116505
CWL,242,3.69,"Nelson, Matthew E",,25,0.68
DANC,100,3.85,"Nagle, Chloe C",,27,0.851851852
DANC,100,3.95,"Beck, Kenneth D",,92,0.913043478
DANC,100,3.71,"Wilks, Leah",,92,0.717391304
DANC,101,3.81,"Emadian, Elliot R",,24,0.583333333
DANC,105,3.69,"Fox, Kaitlin M",,31,0.709677419
DANC,112,3.59,"Ervin, William A",,35,0.428571429
DANC,259,3.94,"Simson, Kirstie",,23,0.869565217
DANC,340,3.56,"Maybee, Charles M",,61,0.573770492
EALC,130,3.44,"Packard, Jerome L",,145,0.213793103
EALC,250,2.89,"Tyger, Suzette N",,21,0.19047619
EALC,308,3.37,"Chen, Jing",,29,0.655172414
ECE,110,3.36,"Choi, Hyungsoo",,62,0.419354839
ECE,110,3.54,"Schmitz, Christopher",,148,0.513513514
ECE,110,3.22,"Fang, Kejie",,99,0.353535354
ECE,110,3.28,"Gruev, Viktor",,119,0.352941176
ECE,120,2.79,"Varodayan, David",,105,0.238095238
ECE,120,3.32,"Jaramillo Jimen, Juan Jos",,103,0.359223301
ECE,120,2.98,"Jaramillo Jimen, Juan Jos",,104,0.25
ECE,205,2.75,"Radhakrishnan, Chandrasek",,238,0.201680672
ECE,206,3.89,"Radhakrishnan, Chandrasek",,24,0.833333333
ECE,206,3.95,"Radhakrishnan, Chandrasek",,28,0.892857143
ECE,206,3.92,"Radhakrishnan, Chandrasek",,30,0.833333333
ECE,206,3.92,"Radhakrishnan, Chandrasek",,26,0.846153846
ECE,206,3.97,"Radhakrishnan, Chandrasek",,25,0.96
ECE,210,2.56,"Jiang, Jing",,30,0.1
ECE,210,2.53,"Yan, Su",,95,0.084210526
ECE,210,2.79,"Yan, Su",,87,0.195402299
ECE,210,2.75,"Alvarez, Juan",,100,0.15
ECE,220,2.96,"Chen, Yuting W",,108,0.203703704
ECE,220,2.81,"Patel, Sanjay J",,77,0.155844156
ECE,220,3.01,"Hu, Yih-Chun",,97,0.216494845
ECE,220,3.9,"Lumetta, Steven S",,42,0.880952381
ECE,310,3.22,"Do, Minh N",,49,0.306122449
ECE,310,3.28,"Do, Minh N",,84,0.238095238
ECE,310,3.18,"Liang, Zhi-Pei",,94,0.287234043
ECE,311,3.55,"Do, Minh N",,41,0.585365854
ECE,311,3.75,"Liang, Zhi-Pei",,43,0.674418605
ECE,311,3.6,"Do, Minh N",,41,0.682926829
ECE,313,2.65,"Lu, Yi",,52,0.173076923
ECE,313,2.56,"Milenkovic, Olgica",,55,0.090909091
ECE,313,2.29,"Dominguez-Garci, Alejandr",,31,0.064516129
ECE,313,2.74,"Ochoa-Alvarez, Idoia",,73,0.136986301
ECE,313,2.75,"Alvarez, Juan",,65,0.138461538
ECE,316,3.84,"Hillmer, Philip M",,32,0.71875
ECE,316,3.84,"Hillmer, Philip M",,34,0.794117647
ECE,317,3.43,"He, Wei",,21,0.476190476
ECE,329,3.21,"Goddard, Lynford L",,60,0.433333333
ECE,329,3.01,"Ilie, Raluca",,33,0.333333333
ECE,329,2.71,"He, Wei",,51,0.294117647
ECE,330,2.64,"Bose, Subhonmesh",,73,0.205479452
ECE,330,2.92,"Sowidan, Hassan",,64,0.265625
ECE,333,3.23,"Reinhard, Karl E",,61,0.295081967
ECE,340,2.81,"Lee, Minjoo L",,52,0.307692308
ECE,340,2.52,"Kim, Kyekyoon",,34,0.176470588
ECE,340,2.65,"Dallesasse, John M",,57,0.210526316
ECE,342,3.1,"Shanbhag, Naresh R",,67,0.194029851
ECE,342,3.03,"Zhou, Jin",,46,0.130434783
ECE,343,3.7,"Radhakrishnan, Chandrasek",,21,0.666666667
ECE,343,3.6,"Radhakrishnan, Chandrasek",,26,0.653846154
ECE,350,3.36,"Gong, Songbin",,22,0.363636364
ECE,385,3.27,"Cheng, Zuofu",,322,0.279503106
ECE,391,2.85,"Kalbarczyk, Zbigniew T",,187,0.20855615
ECE,398,3.87,"Miller, Andrew E",,49,0.816326531
ECE,402,3.55,"Haken, Lippold",,28,0.464285714
ECE,408,3.45,"Hwu, Wen-Mei W",,90,0.455555556
ECE,411,3.58,"Kim, Nam Sung",,32,0.15625
ECE,411,3.61,"Kim, Nam Sung",,96,0.447916667
ECE,416,3.28,"Cunningham, Brian T",,40,0.325
ECE,420,3.55,"Levinson, Stephen E",,41,0.365853659
ECE,431,2.99,"Haran, Kiruba S",,59,0.271186441
ECE,441,3.21,"Zhu, Wenjuan",,33,0.272727273
ECE,444,3.54,"Li, Xiuling",,24,0.458333333
ECE,444,3.21,"Sievers, Dane J",,29,0.517241379
ECE,445,2.88,"Kumar, Rakesh",,192,0.161458333
ECE,453,3.04,"Franke, Steven J",,30,0.333333333
ECE,454,3.73,"Kudeki, Erhan",,23,0.608695652
ECE,461,3.23,"Viswanath, Pramod",,23,0.391304348
ECE,462,3.01,"Chen, Deming",,49,0.163265306
ECE,468,3.46,"Waldrop, Lara",,22,0.272727273
ECE,470,3.48,"Bretl, Timothy W",,91,0.604395604
ECE,481,3.61,"Lyding, Joseph W",,36,0.666666667
ECE,483,3.47,"Hanumolu, Pavan Kumar",,56,0.357142857
ECE,486,3.62,"Han, Yun Long",,84,0.55952381
ECE,490,3.65,"Kiyavash, Negar",,52,0.538461538
